"Path","RelPath","Ext","Bytes","LastWrite"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-14_2013-01-20_20250802.parquet.gz","RAW\fixtures_2013-01-14_2013-01-20_20250802.parquet.gz",".gz","10931","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-14_2013-01-20_20250805.parquet.gz","RAW\fixtures_2013-01-14_2013-01-20_20250805.parquet.gz",".gz","10931","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-21_2013-01-27_20250802.parquet.gz","RAW\fixtures_2013-01-21_2013-01-27_20250802.parquet.gz",".gz","12579","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-21_2013-01-27_20250805.parquet.gz","RAW\fixtures_2013-01-21_2013-01-27_20250805.parquet.gz",".gz","12579","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-28_2013-02-03_20250802.parquet.gz","RAW\fixtures_2013-01-28_2013-02-03_20250802.parquet.gz",".gz","10719","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-28_2013-02-03_20250805.parquet.gz","RAW\fixtures_2013-01-28_2013-02-03_20250805.parquet.gz",".gz","10719","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-29_2013-02-27_20250801.parquet.gz","RAW\fixtures_2013-01-29_2013-02-27_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-01-29_2013-02-27_20250802.parquet.gz","RAW\fixtures_2013-01-29_2013-02-27_20250802.parquet.gz",".gz","49457","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-04_2013-02-10_20250802.parquet.gz","RAW\fixtures_2013-02-04_2013-02-10_20250802.parquet.gz",".gz","11691","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-04_2013-02-10_20250805.parquet.gz","RAW\fixtures_2013-02-04_2013-02-10_20250805.parquet.gz",".gz","11691","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-11_2013-02-17_20250802.parquet.gz","RAW\fixtures_2013-02-11_2013-02-17_20250802.parquet.gz",".gz","17396","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-11_2013-02-17_20250805.parquet.gz","RAW\fixtures_2013-02-11_2013-02-17_20250805.parquet.gz",".gz","17396","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-18_2013-02-24_20250802.parquet.gz","RAW\fixtures_2013-02-18_2013-02-24_20250802.parquet.gz",".gz","20210","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-18_2013-02-24_20250805.parquet.gz","RAW\fixtures_2013-02-18_2013-02-24_20250805.parquet.gz",".gz","20210","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-25_2013-03-03_20250802.parquet.gz","RAW\fixtures_2013-02-25_2013-03-03_20250802.parquet.gz",".gz","16096","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-25_2013-03-03_20250805.parquet.gz","RAW\fixtures_2013-02-25_2013-03-03_20250805.parquet.gz",".gz","16096","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-28_2013-03-29_20250801.parquet.gz","RAW\fixtures_2013-02-28_2013-03-29_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-02-28_2013-03-29_20250802.parquet.gz","RAW\fixtures_2013-02-28_2013-03-29_20250802.parquet.gz",".gz","56760","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-04_2013-03-10_20250802.parquet.gz","RAW\fixtures_2013-03-04_2013-03-10_20250802.parquet.gz",".gz","19923","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-04_2013-03-10_20250805.parquet.gz","RAW\fixtures_2013-03-04_2013-03-10_20250805.parquet.gz",".gz","19923","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-11_2013-03-17_20250802.parquet.gz","RAW\fixtures_2013-03-11_2013-03-17_20250802.parquet.gz",".gz","19164","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-11_2013-03-17_20250805.parquet.gz","RAW\fixtures_2013-03-11_2013-03-17_20250805.parquet.gz",".gz","19164","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-18_2013-03-24_20250802.parquet.gz","RAW\fixtures_2013-03-18_2013-03-24_20250802.parquet.gz",".gz","17136","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-18_2013-03-24_20250805.parquet.gz","RAW\fixtures_2013-03-18_2013-03-24_20250805.parquet.gz",".gz","17136","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-25_2013-03-31_20250802.parquet.gz","RAW\fixtures_2013-03-25_2013-03-31_20250802.parquet.gz",".gz","16592","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-25_2013-03-31_20250805.parquet.gz","RAW\fixtures_2013-03-25_2013-03-31_20250805.parquet.gz",".gz","16592","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-30_2013-04-28_20250801.parquet.gz","RAW\fixtures_2013-03-30_2013-04-28_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-03-30_2013-04-28_20250802.parquet.gz","RAW\fixtures_2013-03-30_2013-04-28_20250802.parquet.gz",".gz","34601","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-01_2013-04-07_20250802.parquet.gz","RAW\fixtures_2013-04-01_2013-04-07_20250802.parquet.gz",".gz","12714","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-01_2013-04-07_20250805.parquet.gz","RAW\fixtures_2013-04-01_2013-04-07_20250805.parquet.gz",".gz","12714","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-08_2013-04-14_20250802.parquet.gz","RAW\fixtures_2013-04-08_2013-04-14_20250802.parquet.gz",".gz","12627","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-08_2013-04-14_20250805.parquet.gz","RAW\fixtures_2013-04-08_2013-04-14_20250805.parquet.gz",".gz","12627","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-15_2013-04-21_20250802.parquet.gz","RAW\fixtures_2013-04-15_2013-04-21_20250802.parquet.gz",".gz","8515","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-15_2013-04-21_20250805.parquet.gz","RAW\fixtures_2013-04-15_2013-04-21_20250805.parquet.gz",".gz","8515","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-22_2013-04-28_20250802.parquet.gz","RAW\fixtures_2013-04-22_2013-04-28_20250802.parquet.gz",".gz","15758","13.09.2025 19:13:28"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-22_2013-04-28_20250805.parquet.gz","RAW\fixtures_2013-04-22_2013-04-28_20250805.parquet.gz",".gz","15758","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-29_2013-05-05_20250802.parquet.gz","RAW\fixtures_2013-04-29_2013-05-05_20250802.parquet.gz",".gz","13152","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-29_2013-05-05_20250805.parquet.gz","RAW\fixtures_2013-04-29_2013-05-05_20250805.parquet.gz",".gz","13152","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-29_2013-05-28_20250801.parquet.gz","RAW\fixtures_2013-04-29_2013-05-28_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-04-29_2013-05-28_20250802.parquet.gz","RAW\fixtures_2013-04-29_2013-05-28_20250802.parquet.gz",".gz","50135","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-06_2013-05-12_20250802.parquet.gz","RAW\fixtures_2013-05-06_2013-05-12_20250802.parquet.gz",".gz","14515","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-06_2013-05-12_20250805.parquet.gz","RAW\fixtures_2013-05-06_2013-05-12_20250805.parquet.gz",".gz","14515","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-13_2013-05-19_20250802.parquet.gz","RAW\fixtures_2013-05-13_2013-05-19_20250802.parquet.gz",".gz","14414","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-13_2013-05-19_20250805.parquet.gz","RAW\fixtures_2013-05-13_2013-05-19_20250805.parquet.gz",".gz","14414","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-20_2013-05-26_20250802.parquet.gz","RAW\fixtures_2013-05-20_2013-05-26_20250802.parquet.gz",".gz","18377","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-20_2013-05-26_20250805.parquet.gz","RAW\fixtures_2013-05-20_2013-05-26_20250805.parquet.gz",".gz","18377","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-27_2013-06-02_20250802.parquet.gz","RAW\fixtures_2013-05-27_2013-06-02_20250802.parquet.gz",".gz","19062","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-27_2013-06-02_20250805.parquet.gz","RAW\fixtures_2013-05-27_2013-06-02_20250805.parquet.gz",".gz","19062","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-29_2013-06-27_20250801.parquet.gz","RAW\fixtures_2013-05-29_2013-06-27_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-05-29_2013-06-27_20250802.parquet.gz","RAW\fixtures_2013-05-29_2013-06-27_20250802.parquet.gz",".gz","42393","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-03_2013-06-09_20250802.parquet.gz","RAW\fixtures_2013-06-03_2013-06-09_20250802.parquet.gz",".gz","15474","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-03_2013-06-09_20250805.parquet.gz","RAW\fixtures_2013-06-03_2013-06-09_20250805.parquet.gz",".gz","15474","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-10_2013-06-16_20250802.parquet.gz","RAW\fixtures_2013-06-10_2013-06-16_20250802.parquet.gz",".gz","13994","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-10_2013-06-16_20250805.parquet.gz","RAW\fixtures_2013-06-10_2013-06-16_20250805.parquet.gz",".gz","13994","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-17_2013-06-23_20250802.parquet.gz","RAW\fixtures_2013-06-17_2013-06-23_20250802.parquet.gz",".gz","11213","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-17_2013-06-23_20250805.parquet.gz","RAW\fixtures_2013-06-17_2013-06-23_20250805.parquet.gz",".gz","11213","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-24_2013-06-30_20250802.parquet.gz","RAW\fixtures_2013-06-24_2013-06-30_20250802.parquet.gz",".gz","10043","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-24_2013-06-30_20250805.parquet.gz","RAW\fixtures_2013-06-24_2013-06-30_20250805.parquet.gz",".gz","10043","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-28_2013-07-27_20250801.parquet.gz","RAW\fixtures_2013-06-28_2013-07-27_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-06-28_2013-07-27_20250802.parquet.gz","RAW\fixtures_2013-06-28_2013-07-27_20250802.parquet.gz",".gz","33455","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-01_2013-07-07_20250802.parquet.gz","RAW\fixtures_2013-07-01_2013-07-07_20250802.parquet.gz",".gz","13742","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-01_2013-07-07_20250805.parquet.gz","RAW\fixtures_2013-07-01_2013-07-07_20250805.parquet.gz",".gz","13742","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-08_2013-07-14_20250802.parquet.gz","RAW\fixtures_2013-07-08_2013-07-14_20250802.parquet.gz",".gz","16140","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-08_2013-07-14_20250805.parquet.gz","RAW\fixtures_2013-07-08_2013-07-14_20250805.parquet.gz",".gz","16140","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-15_2013-07-21_20250802.parquet.gz","RAW\fixtures_2013-07-15_2013-07-21_20250802.parquet.gz",".gz","6570","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-15_2013-07-21_20250805.parquet.gz","RAW\fixtures_2013-07-15_2013-07-21_20250805.parquet.gz",".gz","6570","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-22_2013-07-28_20250802.parquet.gz","RAW\fixtures_2013-07-22_2013-07-28_20250802.parquet.gz",".gz","9850","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-22_2013-07-28_20250805.parquet.gz","RAW\fixtures_2013-07-22_2013-07-28_20250805.parquet.gz",".gz","9850","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-28_2013-08-26_20250801.parquet.gz","RAW\fixtures_2013-07-28_2013-08-26_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-28_2013-08-26_20250802.parquet.gz","RAW\fixtures_2013-07-28_2013-08-26_20250802.parquet.gz",".gz","13642","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-29_2013-08-04_20250802.parquet.gz","RAW\fixtures_2013-07-29_2013-08-04_20250802.parquet.gz",".gz","10837","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-07-29_2013-08-04_20250805.parquet.gz","RAW\fixtures_2013-07-29_2013-08-04_20250805.parquet.gz",".gz","10837","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-08-05_2013-08-11_20250802.parquet.gz","RAW\fixtures_2013-08-05_2013-08-11_20250802.parquet.gz",".gz","3635","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-08-05_2013-08-11_20250805.parquet.gz","RAW\fixtures_2013-08-05_2013-08-11_20250805.parquet.gz",".gz","3635","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-08-12_2013-08-18_20250802.parquet.gz","RAW\fixtures_2013-08-12_2013-08-18_20250802.parquet.gz",".gz","6580","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-08-12_2013-08-18_20250805.parquet.gz","RAW\fixtures_2013-08-12_2013-08-18_20250805.parquet.gz",".gz","6580","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-08-26_2013-09-01_20250802.parquet.gz","RAW\fixtures_2013-08-26_2013-09-01_20250802.parquet.gz",".gz","5267","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-08-26_2013-09-01_20250805.parquet.gz","RAW\fixtures_2013-08-26_2013-09-01_20250805.parquet.gz",".gz","5267","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-08-27_2013-09-25_20250801.parquet.gz","RAW\fixtures_2013-08-27_2013-09-25_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-08-27_2013-09-25_20250802.parquet.gz","RAW\fixtures_2013-08-27_2013-09-25_20250802.parquet.gz",".gz","16359","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-02_2013-09-08_20250802.parquet.gz","RAW\fixtures_2013-09-02_2013-09-08_20250802.parquet.gz",".gz","7764","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-02_2013-09-08_20250805.parquet.gz","RAW\fixtures_2013-09-02_2013-09-08_20250805.parquet.gz",".gz","7764","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-09_2013-09-15_20250802.parquet.gz","RAW\fixtures_2013-09-09_2013-09-15_20250802.parquet.gz",".gz","8446","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-09_2013-09-15_20250805.parquet.gz","RAW\fixtures_2013-09-09_2013-09-15_20250805.parquet.gz",".gz","8446","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-16_2013-09-22_20250802.parquet.gz","RAW\fixtures_2013-09-16_2013-09-22_20250802.parquet.gz",".gz","6209","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-16_2013-09-22_20250805.parquet.gz","RAW\fixtures_2013-09-16_2013-09-22_20250805.parquet.gz",".gz","6209","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-23_2013-09-29_20250802.parquet.gz","RAW\fixtures_2013-09-23_2013-09-29_20250802.parquet.gz",".gz","7474","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-23_2013-09-29_20250805.parquet.gz","RAW\fixtures_2013-09-23_2013-09-29_20250805.parquet.gz",".gz","7474","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-26_2013-10-25_20250801.parquet.gz","RAW\fixtures_2013-09-26_2013-10-25_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-26_2013-10-25_20250802.parquet.gz","RAW\fixtures_2013-09-26_2013-10-25_20250802.parquet.gz",".gz","17580","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-30_2013-10-06_20250802.parquet.gz","RAW\fixtures_2013-09-30_2013-10-06_20250802.parquet.gz",".gz","7127","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-09-30_2013-10-06_20250805.parquet.gz","RAW\fixtures_2013-09-30_2013-10-06_20250805.parquet.gz",".gz","7127","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-07_2013-10-13_20250802.parquet.gz","RAW\fixtures_2013-10-07_2013-10-13_20250802.parquet.gz",".gz","6381","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-07_2013-10-13_20250805.parquet.gz","RAW\fixtures_2013-10-07_2013-10-13_20250805.parquet.gz",".gz","6381","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-14_2013-10-20_20250802.parquet.gz","RAW\fixtures_2013-10-14_2013-10-20_20250802.parquet.gz",".gz","7822","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-14_2013-10-20_20250805.parquet.gz","RAW\fixtures_2013-10-14_2013-10-20_20250805.parquet.gz",".gz","7822","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-21_2013-10-27_20250802.parquet.gz","RAW\fixtures_2013-10-21_2013-10-27_20250802.parquet.gz",".gz","8180","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-21_2013-10-27_20250805.parquet.gz","RAW\fixtures_2013-10-21_2013-10-27_20250805.parquet.gz",".gz","8180","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-26_2013-11-24_20250801.parquet.gz","RAW\fixtures_2013-10-26_2013-11-24_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-26_2013-11-24_20250802.parquet.gz","RAW\fixtures_2013-10-26_2013-11-24_20250802.parquet.gz",".gz","18309","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-28_2013-11-03_20250802.parquet.gz","RAW\fixtures_2013-10-28_2013-11-03_20250802.parquet.gz",".gz","8983","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-10-28_2013-11-03_20250805.parquet.gz","RAW\fixtures_2013-10-28_2013-11-03_20250805.parquet.gz",".gz","8983","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-04_2013-11-10_20250802.parquet.gz","RAW\fixtures_2013-11-04_2013-11-10_20250802.parquet.gz",".gz","7218","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-04_2013-11-10_20250805.parquet.gz","RAW\fixtures_2013-11-04_2013-11-10_20250805.parquet.gz",".gz","7218","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-11_2013-11-17_20250802.parquet.gz","RAW\fixtures_2013-11-11_2013-11-17_20250802.parquet.gz",".gz","6586","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-11_2013-11-17_20250805.parquet.gz","RAW\fixtures_2013-11-11_2013-11-17_20250805.parquet.gz",".gz","6586","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-18_2013-11-24_20250802.parquet.gz","RAW\fixtures_2013-11-18_2013-11-24_20250802.parquet.gz",".gz","8641","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-18_2013-11-24_20250805.parquet.gz","RAW\fixtures_2013-11-18_2013-11-24_20250805.parquet.gz",".gz","8641","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-25_2013-12-01_20250802.parquet.gz","RAW\fixtures_2013-11-25_2013-12-01_20250802.parquet.gz",".gz","5363","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-25_2013-12-01_20250805.parquet.gz","RAW\fixtures_2013-11-25_2013-12-01_20250805.parquet.gz",".gz","5363","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-25_2013-12-24_20250801.parquet.gz","RAW\fixtures_2013-11-25_2013-12-24_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-11-25_2013-12-24_20250802.parquet.gz","RAW\fixtures_2013-11-25_2013-12-24_20250802.parquet.gz",".gz","6094","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-12-02_2013-12-08_20250802.parquet.gz","RAW\fixtures_2013-12-02_2013-12-08_20250802.parquet.gz",".gz","5381","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-12-02_2013-12-08_20250805.parquet.gz","RAW\fixtures_2013-12-02_2013-12-08_20250805.parquet.gz",".gz","5381","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-12-25_2014-01-23_20250801.parquet.gz","RAW\fixtures_2013-12-25_2014-01-23_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2013-12-25_2014-01-23_20250802.parquet.gz","RAW\fixtures_2013-12-25_2014-01-23_20250802.parquet.gz",".gz","472","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2014-01-20_2014-01-26_20250802.parquet.gz","RAW\fixtures_2014-01-20_2014-01-26_20250802.parquet.gz",".gz","5261","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2014-01-20_2014-01-26_20250805.parquet.gz","RAW\fixtures_2014-01-20_2014-01-26_20250805.parquet.gz",".gz","5261","13.09.2025 19:13:29"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\RAW\fixtures_2014-01-24_2014-02-22_20250801.parquet.gz","RAW\fixtures_2014-01-24_2014-02-22_20250801.parquet.gz",".gz","1148","13.09.2025 19:13:29"
